DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-04,4300.89882886,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-05,4299.924203,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-06,4298.19700467,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-07,4289.10059326,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-08,4312.61207472,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-09,4287.72880896,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-10,4321.07194467,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-11,4322.91593728,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2001-12,4316.80349129,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-01,4340.04802181,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-02,4321.44548429,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-03,4318.66349115,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-04,4298.16024822,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-05,4305.74240342,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-06,4335.21497383,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-07,4328.66205096,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-08,4382.47832459,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-09,4390.27232985,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-10,4390.02900222,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-11,4416.54525453,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2002-12,4443.94903418,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-01,4479.62846375,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-02,4484.75744145,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-03,4463.16969147,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-04,4463.75370307,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-05,4484.16472641,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-06,4462.50442167,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-07,4459.27602244,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-08,4469.67511526,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-09,4470.16448639,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-10,4469.47182742,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-11,4466.86246957,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2003-12,4470.40633226,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-01,4455.37651027,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-02,4463.73997229,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-03,4481.35997605,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-04,4486.77170429,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-05,4485.1896212,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-06,4489.45179054,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-07,4512.06836508,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-08,4519.51700712,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-09,4525.52569666,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-10,4556.49601181,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-11,4573.85241429,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2004-12,4581.52806174,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-01,4608.36027908,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-02,4632.40982825,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-03,4661.84217111,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-04,4666.10919114,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-05,4661.74943064,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-06,4678.07106899,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-07,4697.76189711,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-08,4700.61739488,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-09,4702.1048583,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-10,4714.70486852,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-11,4709.36490396,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2005-12,4726.77030143,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-01,4737.04767569,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-02,4739.6423674,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-03,4746.25288665,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-04,4766.05612858,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-05,4783.75682802,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-06,4800.76804904,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-07,4813.8621088,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-08,4828.87583988,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-09,4847.66791361,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-10,4820.54917434,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-11,4843.31751883,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2006-12,4876.34378708,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-01,4870.8764223,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-02,4895.30022772,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-03,4889.5475447,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-04,4899.66749291,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-05,4914.00172936,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-06,4916.74817664,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-07,4935.13246287,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-08,4954.76171548,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-09,4976.9498462,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-10,4986.54072616,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-11,5006.95529469,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2007-12,5007.94419532,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-01,5025.54056333,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-02,5026.56505062,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-03,5037.48277894,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-04,5084.81042208,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-05,5061.18644364,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-06,5075.26147824,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-07,5108.93751883,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-08,5107.91346797,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-09,5102.08723624,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-10,5114.12213406,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-11,5129.10756814,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2008-12,5128.67825898,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-01,5163.50076977,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-02,5209.39944623,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-03,5210.81460076,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-04,5205.08061256,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-05,5209.97128898,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-06,5202.11891097,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-07,5209.47854911,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-08,5199.93639858,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-09,5206.7537943,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-10,5215.97469239,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-11,5230.37465488,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2009-12,5235.98007584,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-01,5243.56225625,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-02,5226.61484231,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-03,5246.55428485,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-04,5252.29486585,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-05,5243.69814597,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-06,5267.18663714,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-07,5298.39794814,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-08,5302.26063835,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-09,5306.22959064,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-10,5335.92760177,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-11,5360.61756893,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2010-12,5341.15213909,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-01,5356.30587556,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-02,5342.68125201,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-03,5384.8499726,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-04,5363.3302758,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-05,5369.13881031,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-06,5391.14925594,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-07,5403.42299954,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-08,5410.75903757,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-09,5429.55071852,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-10,5423.56776799,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-11,5425.13530312,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2011-12,5408.48914258,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-01,5424.47278647,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-02,5428.03542563,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-03,5483.44286931,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-04,5445.40212901,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-05,5500.22015317,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-06,5475.82641154,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-07,5485.92058685,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-08,5477.200267,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-09,5522.60071747,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-10,5509.43477966,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-11,5499.41445812,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2012-12,5502.53746932,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-01,5536.41097055,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-02,5555.69877526,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-03,5555.36633185,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),20: Seasonally Adjusted,AUS: Australia,M: Monthly,2013-04,5578.51711567,NUM: Number,3: Thousands,,,1: One
