DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment,DECIMALS: Decimals
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2004-07,4488.758607,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2004-08,4473.684821,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2004-09,4576.680868,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2004-10,4545.140121,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2004-11,4546.147617,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2004-12,4632.560254,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-01,4552.80215,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-02,4645.939844,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-03,4689.845638,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-04,4666.114141,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-05,4675.702064,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-06,4683.943067,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-07,4673.016059,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-08,4656.808111,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-09,4751.956982,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-10,4703.789064,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-11,4702.453111,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2005-12,4778.276831,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-01,4681.869993,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-02,4750.769036,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-03,4773.965727,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-04,4765.681548,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-05,4797.751009,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-06,4806.794847,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-07,4790.327881,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-08,4784.553488,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-09,4897.114382,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-10,4810.679183,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-11,4819.708821,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2006-12,4932.697924,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-01,4814.258665,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-02,4908.793647,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-03,4915.934042,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-04,4897.279085,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-05,4924.251874,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-06,4922.661988,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-07,4911.795432,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-08,4909.748508,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-09,5024.955677,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-10,4977.72449,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-11,4982.837152,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2007-12,5066.48409,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-01,4969.503171,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-02,5040.810531,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-03,5057.583062,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-04,5082.600498,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-05,5069.618697,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-06,5080.992927,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-07,5085.853461,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-08,5061.429744,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-09,5150.549977,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-10,5108.790701,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-11,5105.286366,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2008-12,5183.419564,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-01,5102.396883,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-02,5232.59564,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-03,5235.704891,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-04,5204.736507,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-05,5219.146394,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-06,5206.98696,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-07,5184.060352,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-08,5149.658391,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-09,5250.618629,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-10,5210.93408,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-11,5205.134389,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2009-12,5289.921149,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-01,5181.857711,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-02,5249.249795,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-03,5269.008862,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-04,5255.696903,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-05,5254.905932,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-06,5270.917838,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-07,5273.451583,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-08,5250.159522,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-09,5351.062336,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-10,5331.895847,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-11,5335.648135,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2010-12,5395.217158,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-01,5289.012649,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-02,5364.844703,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-03,5408.691839,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-04,5367.90499,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-05,5382.560789,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-06,5394.726404,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-07,5382.53817752,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-08,5356.00511758,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-09,5473.03825463,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-10,5420.30875101,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-11,5403.50244614,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2011-12,5460.04432377,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-01,5355.34222022,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-02,5448.81852131,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-03,5507.63707059,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-04,5453.73340706,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-05,5515.97865092,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-06,5479.3340101,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-07,5467.45350366,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-08,5418.89438278,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-09,5564.77221867,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-10,5502.70579586,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-11,5481.36494019,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2012-12,5552.14142164,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-01,5466.74112466,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-02,5572.51627078,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-03,5582.55300857,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-04,5590.60923166,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-05,5574.92639783,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-06,5574.04697944,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-07,5550.36109364,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-08,5524.02443833,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-09,5630.25049108,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-10,5583.75458834,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-11,5559.3486089,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2013-12,5611.92751937,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-01,5538.91109868,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-02,5652.00420716,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-03,5676.85108275,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-04,5641.41625018,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-05,5664.51389756,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-06,5658.01663765,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-07,5653.97931648,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-08,5684.42299497,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-09,5665.09893335,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-10,5669.26578984,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-11,5647.51249918,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2014-12,5736.53069053,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-01,5636.46070034,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-02,5782.88112786,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-03,5755.21051657,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-04,5749.84878235,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-05,5779.98922739,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-06,5774.11616393,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-07,5803.16159442,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-08,5770.8998162,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-09,5799.58899582,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-10,5833.36160874,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-11,5885.19361899,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2015-12,5919.20413797,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-01,5803.54379298,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-02,5939.10459901,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-03,5908.38310371,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-04,5915.19268846,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-05,5921.05682593,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-06,5932.06282072,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-07,5918.23795151,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-08,5867.00704534,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-09,5893.37031508,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-10,5895.22321175,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-11,5947.07439764,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2016-12,5995.10490298,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-01,5899.8113479,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-02,6019.67903822,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-03,6037.87514314,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-04,6020.21743771,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-05,6055.12541234,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-06,6066.80510148,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-07,6049.32857122,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-08,6064.60129864,NUM: Number,3: Thousands,,,1: One
ABS:LF(1.0.0),M9: Labour Force,2: Females,1599: Total (age),10: Original,AUS: Australia,M: Monthly,2017-09,6098.80387201,NUM: Number,3: Thousands,,,1: One
