시도별,성별,"연령(5세,각세)별",2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
대구광역시,남자,35세,17,16,17,23,20,19,20,14,17,10
대구광역시,남자,36세,13,8,20,13,21,13,17,23,9,12
대구광역시,남자,37세,21,20,16,14,22,13,18,17,22,16
대구광역시,남자,38세,22,33,25,16,13,21,10,22,23,19
대구광역시,남자,39세,26,29,22,19,27,17,18,17,15,16
대구광역시,남자,40세,28,29,31,36,18,24,22,28,25,24
대구광역시,남자,41세,30,41,31,25,29,23,27,19,21,36
대구광역시,남자,42세,34,30,27,38,29,28,26,36,28,25
대구광역시,남자,43세,53,46,39,37,34,36,37,26,27,29
대구광역시,남자,44세,50,42,56,46,35,34,34,40,36,36
대구광역시,남자,45세,54,57,54,52,47,39,49,30,41,30
대구광역시,남자,46세,68,54,53,78,57,46,46,43,39,39
대구광역시,남자,47세,76,63,70,66,62,61,60,44,48,52
대구광역시,남자,48세,63,82,73,55,47,72,60,57,43,49
대구광역시,남자,49세,96,71,84,76,53,57,67,60,66,54
대구광역시,남자,50세,110,98,77,60,82,62,87,66,56,63
대구광역시,남자,51세,100,106,99,73,85,72,74,72,73,68
대구광역시,남자,52세,115,109,92,107,85,83,80,75,72,70
대구광역시,남자,53세,109,104,113,123,111,85,92,95,79,86
대구광역시,남자,54세,121,102,142,117,125,97,82,98,107,77
대구광역시,남자,55세,103,122,102,126,144,107,98,111,86,75
대구광역시,남자,56세,131,120,101,100,128,132,102,109,79,107
대구광역시,남자,57세,99,104,112,105,117,131,148,125,131,91
대구광역시,남자,58세,127,138,138,131,116,137,122,148,130,120
대구광역시,남자,59세,110,126,118,115,102,115,120,143,161,141
대구광역시,남자,60세,104,129,106,130,129,128,117,116,129,117
대구광역시,남자,61세,109,131,130,121,129,140,133,127,138,144
대구광역시,남자,62세,125,123,133,140,114,152,133,137,152,147
대구광역시,남자,63세,138,120,114,154,150,134,139,138,139,132
대구광역시,남자,64세,151,111,110,112,162,136,118,136,154,167
대구광역시,남자,65세,117,122,137,130,111,134,150,122,143,160
대구광역시,남자,66세,106,131,149,151,159,117,142,137,168,154
대구광역시,남자,67세,115,103,149,168,145,152,122,153,161,152
대구광역시,남자,68세,123,135,80,116,174,166,155,135,162,171
대구광역시,남자,69세,188,143,115,113,142,181,163,159,160,178
대구광역시,남자,70세,204,215,170,141,113,149,196,166,166,148
대구광역시,남자,71세,174,221,215,178,167,116,194,184,216,205
대구광역시,남자,72세,217,186,212,194,174,162,133,172,206,199
대구광역시,남자,73세,194,200,184,218,197,172,159,119,187,212
대구광역시,남자,74세,193,208,225,227,196,245,178,149,149,189
대구광역시,남자,75세,227,210,183,211,207,229,261,204,172,152
대구광역시,남자,76세,215,229,216,218,245,231,245,246,195,182
대구광역시,남자,77세,213,209,241,203,247,234,225,309,252,226
대구광역시,남자,78세,199,245,214,248,224,236,271,267,296,263
대구광역시,남자,79세,191,201,225,228,244,241,248,226,231,283
대구광역시,남자,80세,176,177,225,219,230,241,274,263,259,269
대구광역시,남자,81세,145,186,200,203,234,242,253,262,283,289
대구광역시,남자,82세,141,159,182,206,230,264,259,222,267,285
대구광역시,남자,83세,130,140,149,179,207,216,256,262,244,238
대구광역시,남자,84세,137,136,130,132,201,186,235,257,244,280
대구광역시,남자,85세,116,157,130,146,159,179,204,191,259,249
대구광역시,남자,86세,106,115,116,133,125,125,178,151,201,218
대구광역시,남자,87세,103,95,104,118,118,107,144,170,187,225
대구광역시,남자,88세,69,106,98,100,110,121,131,115,170,166
대구광역시,남자,89세,52,63,65,81,91,108,119,86,120,159
대구광역시,남자,90세,63,52,59,68,77,87,91,73,91,114
대구광역시,남자,91세,44,34,46,45,62,66,82,91,99,82
대구광역시,남자,92세,28,36,35,59,45,49,48,68,59,74
대구광역시,남자,93세,16,25,34,29,37,39,49,42,49,63
대구광역시,남자,94세,16,14,23,25,23,40,29,33,33,41
대구광역시,남자,95세,8,18,11,19,17,22,19,24,18,25
대구광역시,남자,96세,11,13,7,16,19,12,17,23,16,34
대구광역시,남자,97세,8,3,7,10,9,10,11,15,23,9
대구광역시,남자,98세,2,6,5,5,6,4,8,8,14,11
대구광역시,남자,99세,0,6,1,2,7,4,6,5,6,7
대구광역시,여자,0세,40,32,38,28,48,24,21,12,15,16
대구광역시,여자,1세,3,1,6,2,2,3,1,1,1,0
대구광역시,여자,2세,1,2,1,1,1,1,2,2,0,0
대구광역시,여자,3세,0,3,3,3,0,0,1,0,0,1
대구광역시,여자,4세,0,1,3,0,3,0,0,0,0,0
대구광역시,여자,5세,2,2,0,2,0,0,1,0,0,0
대구광역시,여자,6세,1,0,0,0,2,0,0,1,0,0
대구광역시,여자,7세,1,0,1,0,2,0,0,0,0,1
대구광역시,여자,8세,1,1,0,2,0,0,0,1,0,0
대구광역시,여자,9세,0,0,1,0,0,0,2,1,1,1
대구광역시,여자,10세,1,0,1,1,0,0,0,1,0,0
대구광역시,여자,11세,0,2,1,0,2,0,0,1,0,2
대구광역시,여자,12세,0,2,1,1,0,1,0,1,1,0
대구광역시,여자,13세,1,2,3,1,0,2,0,2,3,1
대구광역시,여자,14세,3,0,0,0,1,0,1,0,4,1
대구광역시,여자,15세,2,2,2,2,1,1,3,3,1,0
대구광역시,여자,16세,5,4,0,2,1,6,1,2,2,0
대구광역시,여자,17세,4,1,4,6,1,3,4,5,1,2
대구광역시,여자,18세,2,3,3,5,0,1,2,4,5,1
대구광역시,여자,19세,4,5,4,3,2,3,2,3,0,0
대구광역시,여자,20세,1,4,2,7,1,1,2,7,2,0
대구광역시,여자,21세,2,0,2,1,4,3,4,2,5,4
대구광역시,여자,22세,4,3,1,6,2,0,6,3,2,2
대구광역시,여자,23세,5,1,3,2,4,4,7,5,5,3
대구광역시,여자,24세,4,6,6,3,2,3,4,3,7,2
대구광역시,여자,25세,5,4,3,5,3,6,4,5,4,5
대구광역시,여자,26세,4,1,1,5,4,6,5,6,5,8
대구광역시,여자,27세,2,7,2,3,4,3,1,6,4,3
대구광역시,여자,28세,11,3,4,6,4,4,4,7,8,5
대구광역시,여자,29세,12,5,7,2,2,3,2,5,5,3
대구광역시,여자,30세,11,9,4,6,3,4,7,5,5,5
대구광역시,여자,31세,10,10,6,7,4,11,4,7,5,7
대구광역시,여자,32세,12,7,6,5,6,2,6,5,4,5
대구광역시,여자,33세,7,9,13,10,10,6,6,7,4,7
대구광역시,여자,34세,11,15,11,13,10,10,13,4,3,9
대구광역시,여자,35세,9,6,9,2,10,11,10,7,14,7
대구광역시,여자,36세,7,13,11,11,12,12,14,9,5,5
대구광역시,여자,37세,9,12,8,5,17,9,14,5,13,11
대구광역시,여자,38세,17,15,14,13,9,10,16,13,10,9
대구광역시,여자,39세,16,20,14,10,16,10,14,15,14,8
대구광역시,여자,40세,16,19,20,14,12,12,14,15,10,13
대구광역시,여자,41세,14,20,11,12,15,15,13,9,7,9
대구광역시,여자,42세,22,16,23,17,18,18,14,16,22,10
대구광역시,여자,43세,24,24,17,18,12,19,18,13,22,19
대구광역시,여자,44세,23,32,20,21,15,22,14,18,16,14
대구광역시,여자,45세,20,21,27,28,27,13,16,16,20,16
대구광역시,여자,46세,17,21,21,28,22,21,18,26,19,18
대구광역시,여자,47세,25,28,21,20,25,13,22,17,31,20
대구광역시,여자,48세,28,30,27,23,19,23,31,29,21,26
대구광역시,여자,49세,29,27,30,25,14,29,40,25,27,25
대구광역시,여자,50세,36,32,31,34,22,26,28,22,27,23
대구광역시,여자,51세,48,31,40,26,31,28,39,26,27,18
대구광역시,여자,52세,44,38,31,31,34,30,26,23,34,36
대구광역시,여자,53세,44,34,50,39,36,37,19,27,21,33
대구광역시,여자,54세,34,47,39,37,46,40,27,28,33,23
대구광역시,여자,55세,33,39,26,37,44,34,44,25,40,29
대구광역시,여자,56세,38,39,37,43,52,37,43,45,34,47
대구광역시,여자,57세,39,40,40,40,49,42,43,36,51,37
대구광역시,여자,58세,41,36,46,37,36,59,52,44,38,46
대구광역시,여자,59세,26,40,39,40,47,45,56,47,59,29
대구광역시,여자,60세,39,40,53,45,60,45,39,44,47,57
대구광역시,여자,61세,34,47,51,49,46,57,43,34,38,55
대구광역시,여자,62세,43,52,52,48,55,47,55,43,46,53
대구광역시,여자,63세,56,44,51,51,55,45,52,54,52,45
대구광역시,여자,64세,46,51,38,41,61,53,52,35,68,45
대구광역시,여자,65세,47,65,59,61,56,58,61,52,54,68
대구광역시,여자,66세,47,57,51,44,53,45,68,67,53,75
대구광역시,여자,67세,62,44,68,78,71,63,51,58,62,50
대구광역시,여자,68세,72,49,44,53,67,67,55,64,73,66
대구광역시,여자,69세,92,84,62,37,67,68,82,71,58,84
대구광역시,여자,70세,111,101,88,75,55,84,88,107,55,80
대구광역시,여자,71세,85,114,88,92,70,56,79,82,82,87
대구광역시,여자,72세,135,115,115,116,90,91,61,76,98,83
대구광역시,여자,73세,115,122,102,133,117,114,86,66,104,95
대구광역시,여자,74세,138,135,136,126,154,136,125,91,76,93
대구광역시,여자,75세,148,125,122,164,168,160,169,125,117,85
대구광역시,여자,76세,143,169,161,184,174,156,169,153,131,110
대구광역시,여자,77세,159,149,180,181,159,154,167,167,197,148
대구광역시,여자,78세,173,184,209,188,193,226,200,191,194,198
대구광역시,여자,79세,174,183,216,205,195,213,213,200,202,224
대구광역시,여자,80세,209,197,234,201,231,211,218,217,245,241
대구광역시,여자,81세,225,220,228,261,254,236,199,223,233,250
대구광역시,여자,82세,230,211,251,249,252,277,268,237,251,276
대구광역시,여자,83세,249,211,229,267,262,270,287,224,279,280
대구광역시,여자,84세,250,241,215,258,274,256,283,321,298,294
대구광역시,여자,85세,222,241,237,235,228,315,289,301,327,312
대구광역시,여자,86세,198,239,227,226,237,239,295,272,316,279
대구광역시,여자,87세,176,201,219,241,255,246,251,289,303,301
대구광역시,여자,88세,177,199,174,223,244,264,261,241,281,320
대구광역시,여자,89세,175,168,187,184,218,232,235,230,257,293
대구광역시,여자,90세,174,159,149,173,169,224,247,236,230,241
대구광역시,여자,91세,127,125,158,147,164,168,202,194,227,193
대구광역시,여자,92세,117,107,120,149,151,134,159,166,176,191
대구광역시,여자,93세,100,79,115,141,135,128,148,145,178,190
대구광역시,여자,94세,59,57,72,94,105,128,101,138,107,141
대구광역시,여자,95세,52,51,49,57,75,91,91,105,106,112
대구광역시,여자,96세,41,42,42,42,67,50,68,86,50,77
대구광역시,여자,97세,37,31,33,28,45,42,47,49,55,50
대구광역시,여자,98세,22,18,24,29,30,36,32,46,46,48
대구광역시,여자,99세,18,12,13,20,35,19,27,28,36,30
인천광역시,남자,0세,57,49,43,47,40,38,42,33,32,23
인천광역시,남자,1세,4,5,1,3,3,3,0,2,3,1
인천광역시,남자,2세,1,3,3,3,3,2,4,1,0,1
인천광역시,남자,3세,2,2,1,0,3,2,2,1,1,1
인천광역시,남자,4세,1,1,1,1,2,0,1,1,0,2
인천광역시,남자,5세,1,1,0,1,2,3,2,2,1,1
인천광역시,남자,6세,1,1,1,1,1,2,1,2,0,0
인천광역시,남자,7세,0,0,0,0,3,0,2,3,0,1
인천광역시,남자,8세,0,4,1,1,2,2,2,2,2,0
인천광역시,남자,9세,1,2,1,1,1,1,2,1,0,3
인천광역시,남자,10세,4,1,2,0,1,3,1,1,2,1
인천광역시,남자,11세,3,2,0,0,1,0,3,1,1,0
인천광역시,남자,12세,2,0,3,1,1,4,0,3,0,1
인천광역시,남자,13세,0,2,2,2,0,0,0,0,4,2
인천광역시,남자,14세,6,0,1,3,0,0,2,0,3,3
인천광역시,남자,15세,4,2,1,2,7,1,3,3,0,2
인천광역시,남자,16세,4,8,7,3,5,1,1,5,6,1
인천광역시,남자,17세,9,6,3,7,5,7,6,5,6,3
인천광역시,남자,18세,14,6,4,6,8,7,5,4,7,7
인천광역시,남자,19세,6,4,7,6,8,1,7,1,6,2
인천광역시,남자,20세,7,7,11,4,7,7,4,12,5,5
인천광역시,남자,21세,5,8,10,13,5,6,8,5,4,10
인천광역시,남자,22세,11,10,14,9,8,7,10,14,11,11
인천광역시,남자,23세,11,5,6,10,16,7,8,5,10,10
인천광역시,남자,24세,17,8,15,9,9,13,9,7,9,13
인천광역시,남자,25세,12,13,12,11,6,12,11,12,10,14
인천광역시,남자,26세,13,10,6,10,6,6,20,11,19,8
인천광역시,남자,27세,16,10,11,14,10,10,9,16,10,12
인천광역시,남자,28세,10,8,14,9,11,8,18,13,14,16
인천광역시,남자,29세,25,5,16,18,8,7,9,5,12,8
인천광역시,남자,30세,11,15,15,11,13,10,20,9,20,10
인천광역시,남자,31세,15,28,21,16,16,13,16,11,13,16
인천광역시,남자,32세,20,17,27,10,18,17,14,13,21,15
인천광역시,남자,33세,25,15,12,20,14,13,18,20,16,18
인천광역시,남자,34세,16,21,21,26,25,21,13,16,13,10
인천광역시,남자,35세,37,18,31,12,17,18,11,17,18,15
인천광역시,남자,36세,26,21,21,19,15,20,28,25,20,16
인천광역시,남자,37세,31,30,24,33,15,27,30,22,25,19
인천광역시,남자,38세,29,34,32,29,16,25,27,28,32,23
인천광역시,남자,39세,36,36,29,32,27,25,34,26,21,25
인천광역시,남자,40세,51,43,46,37,36,29,27,40,34,27
인천광역시,남자,41세,41,36,45,46,41,30,25,22,35,37
인천광역시,남자,42세,45,57,52,46,49,42,19,27,42,37
인천광역시,남자,43세,52,51,46,57,36,38,40,44,32,29
인천광역시,남자,44세,74,64,80,62,44,48,53,42,38,31
인천광역시,남자,45세,63,64,58,67,53,52,52,42,43,35
인천광역시,남자,46세,60,70,62,67,63,65,73,55,64,58
인천광역시,남자,47세,69,69,77,74,91,73,60,56,53,51
인천광역시,남자,48세,79,101,81,76,84,72,76,82,61,69
인천광역시,남자,49세,102,94,92,77,72,71,81,77,67,79
인천광역시,남자,50세,114,100,99,101,88,91,65,82,72,81
인천광역시,남자,51세,129,115,132,99,88,94,82,84,72,79
인천광역시,남자,52세,134,140,140,109,82,73,95,104,86,85
인천광역시,남자,53세,124,148,145,104,116,125,107,116,92,100
인천광역시,남자,54세,130,127,163,141,137,115,93,101,102,91
인천광역시,남자,55세,121,126,127,135,148,125,116,118,133,129
인천광역시,남자,56세,123,133,123,147,149,147,131,144,126,116
인천광역시,남자,57세,152,122,144,146,145,156,147,120,140,119
인천광역시,남자,58세,117,137,137,128,144,133,157,166,148,148
인천광역시,남자,59세,130,123,141,163,155,145,176,197,183,129
인천광역시,남자,60세,110,110,138,128,149,149,180,159,181,164
인천광역시,남자,61세,98,121,132,120,154,144,182,152,178,184
인천광역시,남자,62세,116,114,125,109,131,171,177,169,208,204
인천광역시,남자,63세,140,136,121,134,129,150,192,148,183,199
인천광역시,남자,64세,149,136,134,118,117,135,158,173,163,196
인천광역시,남자,65세,156,125,127,143,132,142,152,142,187,178
인천광역시,남자,66세,117,154,155,123,146,122,166,171,146,204
인천광역시,남자,67세,134,119,170,141,144,159,134,154,184,180
인천광역시,남자,68세,141,130,117,192,164,143,164,143,157,177
인천광역시,남자,69세,188,141,136,146,184,165,158,181,167,180
인천광역시,남자,70세,184,190,175,152,137,176,188,183,178,176
인천광역시,남자,71세,185,177,176,145,138,138,204,207,179,207
인천광역시,남자,72세,151,183,216,219,198,175,170,180,203,210
인천광역시,남자,73세,223,172,190,205,214,177,196,159,202,238
인천광역시,남자,74세,188,213,183,202,227,243,192,185,192,242
인천광역시,남자,75세,191,213,203,220,203,242,258,205,209,185
인천광역시,남자,76세,182,220,226,231,217,234,281,252,216,215
인천광역시,남자,77세,207,216,227,237,235,223,211,273,271,236
인천광역시,남자,78세,190,229,198,208,246,223,245,241,358,282
인천광역시,남자,79세,183,170,218,223,240,261,268,237,261,316
인천광역시,남자,80세,164,171,177,195,234,252,228,273,257,244
인천광역시,남자,81세,162,177,160,185,225,233,242,258,227,280
인천광역시,남자,82세,153,128,152,171,165,205,263,246,266,294
인천광역시,남자,83세,140,159,135,182,178,220,250,224,247,281
인천광역시,남자,84세,108,137,155,133,180,219,220,263,253,268
인천광역시,남자,85세,117,127,136,132,152,166,190,174,261,244
인천광역시,남자,86세,90,118,127,135,130,146,178,171,200,248
인천광역시,남자,87세,99,88,95,128,141,146,148,154,173,219
인천광역시,남자,88세,99,91,87,97,102,131,138,139,164,162
인천광역시,남자,89세,100,83,87,76,97,105,120,118,114,141
인천광역시,남자,90세,91,87,54,78,77,73,105,132,110,118
인천광역시,남자,91세,64,77,68,75,76,64,70,78,109,107
인천광역시,남자,92세,54,47,52,72,76,63,59,63,79,84
인천광역시,남자,93세,32,38,42,37,56,50,51,54,58,65
인천광역시,남자,94세,30,16,47,32,44,46,44,38,52,52
인천광역시,남자,95세,19,21,26,23,19,35,51,39,33,42
인천광역시,남자,96세,11,16,20,25,22,21,29,36,35,18
인천광역시,남자,97세,8,7,9,7,21,27,16,22,20,25
인천광역시,남자,98세,5,5,3,17,12,9,14,16,18,15
인천광역시,남자,99세,5,8,5,3,8,6,11,12,13,14
인천광역시,여자,0세,43,44,35,33,30,32,22,21,16,20
인천광역시,여자,1세,3,5,3,0,2,3,4,5,2,1
인천광역시,여자,2세,4,4,0,0,1,3,2,2,1,2
인천광역시,여자,3세,2,1,2,2,2,3,2,5,0,1
인천광역시,여자,4세,2,0,1,1,2,1,2,3,0,1
인천광역시,여자,5세,4,2,1,0,0,1,1,3,1,0
인천광역시,여자,6세,0,1,0,2,0,2,1,2,4,0
인천광역시,여자,7세,2,1,3,0,0,1,0,1,1,0
인천광역시,여자,8세,1,0,1,1,1,0,2,0,2,1
인천광역시,여자,9세,2,0,0,0,1,0,2,0,0,1
인천광역시,여자,10세,2,1,0,1,0,1,0,1,0,2
인천광역시,여자,11세,0,2,0,1,2,0,0,0,2,0
인천광역시,여자,12세,1,1,1,3,1,2,1,0,2,0
인천광역시,여자,13세,3,0,1,0,0,3,3,1,2,1
인천광역시,여자,14세,2,0,3,0,0,0,4,0,1,3
인천광역시,여자,15세,3,5,2,0,1,0,2,1,1,3
인천광역시,여자,16세,3,1,1,1,3,1,5,2,2,4
인천광역시,여자,17세,3,3,5,2,2,0,1,3,3,2
인천광역시,여자,18세,5,5,2,4,1,3,6,3,1,2
인천광역시,여자,19세,0,4,2,5,3,3,3,5,4,5
인천광역시,여자,20세,7,3,1,3,2,3,6,3,4,6
인천광역시,여자,21세,3,4,4,3,5,2,6,5,4,6
인천광역시,여자,22세,7,4,3,1,6,3,4,4,5,1
인천광역시,여자,23세,6,3,7,10,3,3,10,8,5,12
인천광역시,여자,24세,5,6,7,8,6,5,4,3,7,5
인천광역시,여자,25세,9,5,5,7,6,7,9,4,6,8
인천광역시,여자,26세,2,7,7,11,7,3,5,3,7,6
인천광역시,여자,27세,9,7,4,5,6,8,6,7,8,6
인천광역시,여자,28세,8,6,6,8,7,7,4,2,7,8
인천광역시,여자,29세,9,9,7,7,2,3,2,8,8,6
인천광역시,여자,30세,9,8,3,1,9,10,9,7,6,10
인천광역시,여자,31세,12,11,8,9,18,3,5,11,15,5
인천광역시,여자,32세,12,12,16,18,3,5,8,11,8,10
인천광역시,여자,33세,10,14,23,10,13,11,7,12,4,8
인천광역시,여자,34세,14,15,15,12,13,5,5,10,10,8
인천광역시,여자,35세,12,10,16,12,17,13,7,18,11,10
인천광역시,여자,36세,11,6,15,13,17,13,15,10,10,6
인천광역시,여자,37세,17,12,7,15,19,11,15,16,14,14
인천광역시,여자,38세,14,24,16,13,8,14,13,13,23,19
인천광역시,여자,39세,10,24,13,5,14,13,11,19,19,13
인천광역시,여자,40세,16,17,23,10,16,13,22,19,18,20
인천광역시,여자,41세,24,18,26,15,22,12,11,23,16,18
인천광역시,여자,42세,21,27,17,18,18,13,17,10,17,10
인천광역시,여자,43세,35,24,24,27,19,15,19,17,18,21
인천광역시,여자,44세,23,24,30,25,22,29,26,22,25,25
인천광역시,여자,45세,28,36,19,29,17,16,26,26,21,17
인천광역시,여자,46세,32,21,26,37,29,22,47,26,29,19
인천광역시,여자,47세,33,30,30,27,37,31,21,26,37,24
인천광역시,여자,48세,27,34,26,34,33,28,39,22,30,30
인천광역시,여자,49세,36,32,39,35,37,35,30,34,32,24
인천광역시,여자,50세,35,51,32,39,41,29,34,33,39,43
인천광역시,여자,51세,41,41,30,34,41,49,45,39,43,50
